0,1,x,y,cluster,label,gray
7.9999313,6.410445,859,421,0,0,148
10.115009,1.0404637,910,421,2,0,179
-3.0737362,-1.420079,653,444,1,0,65
-4.4368,-1.2910815,143,445,1,0,79
6.788726,8.936171,342,446,3,0,184
6.310896,9.043506,398,446,3,0,212
-3.626097,-1.1637851,600,447,1,0,70
-6.713422,0.20813635,93,448,1,0,63
-6.1830726,-1.554935,192,449,1,0,71
-4.311781,-1.0838538,752,449,1,0,65
-3.8421738,0.75337666,909,449,1,0,84
6.1218853,7.1754227,244,450,3,0,136
-4.535304,-1.2508543,449,450,1,0,73
-5.29667,1.1919371,504,451,1,0,114
-6.8308516,-0.82914364,706,451,1,0,63
-3.5821855,0.8654411,959,451,1,0,82
-4.605823,1.288972,808,453,1,0,78
-4.5599723,1.4030161,859,453,1,0,85
10.621764,-1.6775644,67,462,2,0,143
10.60983,-2.360929,117,462,2,0,165
10.871469,-4.15205,168,462,2,0,135
10.497319,-3.9773686,578,462,2,0,134
8.791863,5.686072,321,463,0,0,147
10.673561,-4.185191,628,463,2,0,112
8.416574,3.7774136,219,464,0,0,152
10.673168,-4.088139,679,464,2,0,133
9.284355,1.7661582,270,465,0,0,151
7.408784,5.6021466,374,465,0,0,157
10.125845,1.0594665,938,465,2,0,158
8.582482,4.7634115,426,466,0,0,159
10.216446,-1.2008013,477,466,2,0,147
9.805523,-0.7737063,527,466,2,0,127
8.969668,5.1460013,730,466,0,0,142
8.169782,5.0343122,781,466,0,0,144
10.128865,0.8078956,885,467,2,0,161
10.545714,0.5512375,832,468,2,0,140
-4.6606364,-1.8252189,169,491,1,0,64
-3.6526208,-1.0382813,373,491,1,0,79
-2.929644,0.038943022,228,492,1,0,117
-4.4103146,-1.9120998,631,492,1,0,72
-3.6111364,0.9615647,936,492,1,0,97
6.4766245,9.013998,729,493,3,0,188
-7.090583,-0.5228889,120,495,1,0,71
-4.055955,1.1546192,832,495,1,0,84
-7.267389,-0.823946,322,496,1,0,72
-5.904404,-1.470702,429,496,1,0,67
-6.349343,-0.64887255,479,496,1,0,71
5.9590535,8.755018,784,496,3,0,189
-4.3724384,1.3865483,887,496,1,0,83
8.831194,5.8323703,93,508,0,0,141
9.303456,1.2461617,245,508,2,0,144
10.743105,-2.9837215,144,509,2,0,145
10.39291,-3.531936,296,509,2,0,144
10.955456,-4.0067334,552,509,2,0,124
10.728058,-4.1359234,605,509,2,0,128
11.519318,-2.4915364,195,510,2,0,149
9.045956,3.5766704,349,510,0,0,141
10.501034,-3.7795208,399,510,2,0,142
11.020241,-1.5097336,501,510,2,0,137
8.661195,6.256914,707,510,0,0,149
10.412526,-3.6732147,451,511,2,0,151
7.780822,6.0287075,756,511,0,0,149
7.6212053,6.3095603,806,511,0,0,167
8.899994,5.344347,655,512,0,0,120
10.555356,0.29617554,859,512,2,0,148
10.286871,1.1407806,911,512,2,0,166
6.443059,9.032669,91,536,3,0,215
-3.833103,-1.5406888,196,536,1,0,70
-3.6958013,-1.5149292,298,536,1,0,70
-3.7475517,0.51993513,860,536,1,0,77
-4.624555,-0.93766433,144,537,1,0,87
-4.790082,0.36104277,500,539,1,0,81
-7.217993,-1.0463183,553,540,1,0,71
6.04407,8.268527,654,540,3,0,204
-4.0258985,1.50585,911,540,1,0,105
5.924363,8.093456,348,541,3,0,186
-6.1232934,-1.1916306,450,541,1,0,63
-5.5515337,-1.181661,246,543,1,0,70
-7.2320514,-0.40945706,401,543,1,0,77
5.8268557,8.994766,811,544,3,0,193
-3.7910318,-1.6663991,601,545,1,0,66
7.377497,5.85559,67,553,0,0,148
10.5893135,-1.8564439,168,554,2,0,142
10.658351,-2.6792006,272,554,2,0,150
8.676975,5.1579747,628,554,0,0,129
9.3607025,0.81863964,730,554,2,0,139
10.176813,0.9383575,938,554,2,0,165
10.325284,-0.5482453,476,555,2,0,141
8.507524,6.219422,783,555,0,0,136
7.8997283,5.350017,886,555,0,0,171
7.9936852,5.396597,119,556,0,0,150
8.938312,5.157812,426,556,0,0,161
11.46485,-3.1235547,527,556,2,0,142
11.474818,-3.3886065,578,556,2,0,148
8.981768,5.7624426,221,557,0,0,132
8.543457,4.5747147,324,557,0,0,143
7.948686,5.165486,375,557,0,0,162
8.202167,4.8432117,682,557,0,0,154
7.9127793,6.2763915,834,557,0,0,170
-3.7073708,0.32526255,120,581,1,0,92
-4.499167,-1.4317214,273,583,1,0,73
-6.2007966,0.64174104,170,584,1,0,84
5.824368,8.398345,219,584,3,0,208
-4.998982,-0.75809467,478,584,1,0,82
-3.4128056,-1.5057464,574,584,1,0,68
-4.2895966,-1.7764745,628,584,1,0,73
-4.3195596,0.82263273,939,584,1,0,86
5.824405,8.846859,65,585,3,0,220
6.2184873,8.903829,423,585,3,0,223
-3.4658062,0.6304531,828,585,1,0,83
5.831533,8.91449,886,586,3,0,209
-7.3220387,-0.098770395,323,587,1,0,77
-4.8123684,-1.7631624,525,587,1,0,73
6.135568,7.112555,732,588,3,0,152
-3.8371007,0.63296413,684,590,1,0,99
6.2062864,7.6058335,375,592,3,0,178
8.712643,5.7785125,194,598,0,0,135
10.999843,-0.7985994,143,599,2,0,156
8.722966,3.839828,655,599,0,0,126
8.087939,6.0246778,93,600,0,0,169
8.144914,6.353927,911,600,0,0,158
8.426851,5.538222,245,601,0,0,149
8.629655,5.767902,450,601,0,0,142
11.45476,-2.5538404,503,601,2,0,149
11.297846,-3.5159445,297,602,2,0,137
8.62657,4.2857904,348,602,0,0,158
11.367947,-3.4649909,554,602,2,0,137
11.436782,-3.3338516,605,602,2,0,146
9.498987,1.6173317,706,602,2,0,139
7.9893775,5.960026,860,602,0,0,164
7.337792,5.9734445,399,603,0,0,151
9.139283,1.7858175,757,603,0,0,133
9.8497925,-0.6538375,808,603,2,0,140
-3.506097,-0.47212362,856,630,1,0,67
-5.3757763,-1.5716926,192,631,1,0,72
-3.7997763,0.7506731,396,631,1,0,81
-6.9476004,-0.47345778,450,631,1,0,66
-6.1912622,-1.5454401,500,631,1,0,81
6.022554,8.253847,656,631,3,0,204
-7.202812,-0.24954066,143,632,1,0,79
-4.0192823,-1.5789758,243,632,1,0,72
-6.730114,-0.0022630908,348,632,1,0,74
-6.934178,-1.1794229,555,632,1,0,76
-4.9908814,1.2035692,910,632,1,0,83
-6.4634604,0.33028725,708,634,1,0,63
-4.540817,-1.0524322,607,635,1,0,89
-3.5224464,-1.5171698,296,637,1,0,62
8.294167,4.8875647,66,644,0,0,138
10.598739,-2.0887952,168,645,2,0,146
8.68058,5.2563944,731,645,0,0,147
10.520626,-2.609258,219,646,2,0,150
10.9978895,-4.0387197,322,646,2,0,150
11.47686,-3.3555593,476,646,2,0,136
11.4299965,-3.1289215,527,646,2,0,148
11.499781,-2.7289019,577,646,2,0,155
11.382662,-1.7365124,117,647,2,0,154
11.255786,-3.5624988,272,647,2,0,136
10.321288,-0.48351532,373,647,2,0,148
10.800027,-3.0505636,424,647,2,0,137
8.811037,4.4205093,629,647,0,0,149
8.776412,6.0714335,680,647,0,0,148
10.350461,-3.8425488,783,647,2,0,128
11.053826,-1.3879795,886,647,2,0,139
11.061219,-2.1825137,834,648,2,0,152
8.069129,5.434306,936,648,0,0,158
-3.1821644,-1.432045,371,672,1,0,72
5.9416003,8.562411,734,674,3,0,212
-5.768171,-1.7698061,474,675,1,0,73
-7.0290236,-1.0423255,527,675,1,0,76
-6.5711164,-0.18022573,680,675,1,0,64
5.988367,8.708656,67,676,3,0,196
-5.1631036,-1.3272407,167,676,1,0,68
-6.1976023,-1.5024922,273,676,1,0,68
-7.184592,-0.99789,579,676,1,0,71
-4.985359,0.13612752,937,676,1,0,80
-4.745776,-0.6029406,115,677,1,0,74
-7.117021,-0.5542585,631,677,1,0,68
-6.51334,-0.77418125,887,677,1,0,72
-6.965315,-1.3453281,426,678,1,0,71
-5.516066,-1.3564926,832,678,1,0,71
-7.173332,-0.86094767,220,679,1,0,70
-4.810422,-1.4529413,320,680,1,0,68
10.637296,-3.862482,654,689,2,0,142
8.124847,4.367402,704,689,0,0,135
8.578249,6.2411523,757,691,0,0,170
11.325636,-2.0412958,143,692,2,0,154
10.940378,-2.4029489,193,692,2,0,158
10.349573,-3.7585623,245,692,2,0,154
8.82466,5.8088865,297,692,0,0,132
10.9246,-3.4813805,398,692,2,0,148
8.836066,5.1141553,500,692,0,0,154
11.566216,-2.7050154,551,692,2,0,146
9.182028,-2.0961647,346,693,2,0,149
11.032355,-2.906644,449,693,2,0,154
10.39898,-3.4382777,602,693,2,0,149
10.818974,-3.6858075,810,693,2,0,139
11.338886,-3.226896,861,693,2,0,144
10.349622,-3.5792425,911,693,2,0,158
8.252104,5.3834534,93,694,0,0,150
-4.6932645,-1.9107996,807,719,1,0,68
-3.90172,-1.5944853,144,720,1,0,79
-5.814628,-1.6409885,653,720,1,0,75
-3.6450353,-1.0549533,753,720,1,0,67
-5.5077,-1.4441154,192,722,1,0,87
5.7971535,8.67382,296,722,3,0,229
5.8404226,8.337717,706,722,3,0,211
5.765361,8.518686,500,723,3,0,226
-7.1646914,-0.45525834,551,723,1,0,76
-6.955085,0.0408245,91,724,1,0,72
-6.4370594,-0.94585747,400,724,1,0,66
-5.535008,-1.5572888,447,724,1,0,72
-5.990974,-1.3375059,861,725,1,0,74
7.77253,3.9125345,347,735,0,0,122
8.855642,4.7673163,218,736,0,0,155
11.204185,-2.6390064,627,736,2,0,162
11.052739,-3.6435087,833,736,2,0,160
8.937281,4.698438,473,737,0,0,166
11.522943,-2.9698093,577,737,2,0,150
8.62698,6.256226,730,737,0,0,152
10.901517,-3.086076,885,737,2,0,165
10.380797,-3.0891466,936,737,2,0,150
11.138205,-1.5711141,65,738,2,0,143
11.195999,-1.7392166,117,738,2,0,141
11.175976,-3.1966176,167,738,2,0,138
8.719959,5.081908,269,738,0,0,150
9.238094,1.4075184,372,738,2,0,143
11.623347,-2.6378653,423,738,2,0,147
8.62384,4.0192676,678,738,0,0,137
11.1219635,-3.8317008,781,738,2,0,137
8.821354,5.993617,526,739,0,0,152
7.2645464,5.944444,321,741,0,0,160
-3.2680526,0.39362064,322,762,1,0,106
6.495939,8.987193,216,766,3,0,204
-6.847242,-1.0616978,473,767,1,0,64
-4.9476542,-1.74218,575,767,1,0,78
-6.4494815,-1.3464231,628,767,1,0,86
-7.026842,-0.72567445,680,767,1,0,77
-4.955644,-1.1170417,728,767,1,0,78
-7.058174,-1.0738341,782,767,1,0,75
-6.815511,-1.3400217,887,767,1,0,70
-4.7593102,-1.3217658,114,768,1,0,71
-5.1355286,-1.4037396,165,768,1,0,73
-4.6627955,-1.1160517,267,768,1,0,68
-7.0507503,-0.37954718,373,768,1,0,62
-4.705961,-1.8871571,420,768,1,0,64
-5.053874,-1.4124105,523,768,1,0,77
-7.327909,-1.0148237,834,768,1,0,71
-4.5133996,-1.2924738,938,771,1,0,74
-5.0510902,-1.1441476,66,772,1,0,72
10.096523,-1.6082848,294,781,2,0,153
10.506067,-1.4380363,349,781,2,0,155
11.122333,-4.0080566,397,782,2,0,134
11.547277,-3.203453,448,782,2,0,146
8.9553,3.847147,603,782,0,0,157
11.189759,-2.7948124,755,782,2,0,157
11.443909,-3.3533201,911,782,2,0,149
11.132355,-2.622202,499,783,2,0,158
11.032685,-2.6481981,704,783,2,0,162
11.532187,-3.2814782,807,783,2,0,137
11.282236,-3.8234632,861,783,2,0,140
10.530201,-2.8774414,140,784,2,0,141
7.5354,5.5105877,192,784,0,0,157
8.56169,5.1479235,244,784,0,0,135
11.047929,-2.2810507,550,784,2,0,151
11.197793,-1.8089689,90,785,2,0,143
10.891557,-3.0305848,654,785,2,0,153
-3.846799,-1.6605763,349,808,1,0,74
-4.3044157,-1.4837563,500,810,1,0,81
-6.040042,-1.6303859,294,811,1,0,76
-4.016381,-1.6873088,394,811,1,0,66
-4.7259574,-0.74846816,551,811,1,0,91
-6.1132293,-1.2755337,756,811,1,0,83
-6.976455,-1.3146261,448,812,1,0,88
-5.1420846,-1.598187,703,812,1,0,69
-4.7072954,-1.9927577,805,812,1,0,74
-7.0498276,-0.8356157,912,812,1,0,79
-7.198248,-0.72386795,860,813,1,0,72
-4.3411164,-0.79612887,87,814,1,0,67
6.2557793,6.954045,190,814,3,0,137
5.961889,8.505402,604,814,3,0,215
-7.0247655,-0.76348144,244,815,1,0,81
8.629641,4.6794295,114,826,0,0,138
11.613916,-2.686261,372,826,2,0,147
11.578542,-2.9861653,885,826,2,0,156
11.268516,-2.613783,269,827,2,0,154
8.989702,3.2253592,320,827,0,0,140
10.615665,-3.1745386,834,827,2,0,154
8.429225,4.4292746,165,828,0,0,140
9.096652,2.3304963,217,828,0,0,151
11.47417,-3.4838228,422,828,2,0,142
10.261147,-3.316327,730,828,2,0,141
8.812696,3.5008068,936,828,0,0,162
11.563575,-3.060814,474,829,2,0,147
11.3942175,-2.449878,525,829,2,0,143
8.609983,4.733168,577,829,0,0,145
10.916005,-2.824957,678,829,2,0,161
11.569644,-3.1955075,782,829,2,0,150
10.360853,-0.72484183,65,830,2,0,154
8.649199,5.4500747,629,832,0,0,160
-5.6948566,-1.6453177,269,855,1,0,77
6.1499214,7.410712,321,857,3,0,175
6.355376,9.145271,110,858,3,0,198
5.9432025,8.109733,169,858,3,0,173
-4.839861,-1.691292,676,858,1,0,72
-6.872096,-1.3570851,783,858,1,0,71
-6.746973,0.13648097,887,858,1,0,76
-5.424763,0.35604432,371,859,1,0,96
-7.294479,-0.9136073,424,859,1,0,74
-7.251357,-0.32323787,473,859,1,0,81
-5.666368,-1.0821307,528,859,1,0,78
-4.9816175,-1.4541618,575,859,1,0,76
-5.2277417,-1.7126039,831,860,1,0,74
6.0505123,7.944932,937,860,3,0,176
-7.070091,-0.8550284,731,861,1,0,78
8.428745,4.7719183,195,871,0,0,137
10.533823,-2.4451354,604,871,2,0,153
8.04351,6.222848,89,872,0,0,175
10.420828,-3.284335,242,872,2,0,144
8.5834465,3.9261909,294,872,0,0,153
10.531439,-3.8091037,652,872,2,0,137
8.215906,4.8328204,346,873,0,0,159
8.904537,-1.6701092,397,873,2,0,147
7.5703406,5.5843277,140,874,0,0,172
8.530781,-2.457846,448,874,2,0,126
7.529794,6.3624153,498,874,0,0,145
11.308782,-2.0614011,551,874,2,0,144
9.5197735,-0.9552376,704,874,2,0,151
10.695714,-2.8022368,757,874,2,0,144
11.232613,-3.8311079,807,874,2,0,142
8.812679,5.933654,858,874,0,0,150
8.45468,3.8678603,910,874,0,0,149
-3.7796626,-1.2068965,194,898,1,0,76
-6.1486855,-0.8160529,297,900,1,0,68
6.1642194,9.328324,497,900,3,0,255
-4.9765673,-1.4191144,603,901,1,0,71
6.1886773,8.86421,861,902,3,0,215
-5.139863,-1.3666122,445,903,1,0,87
-7.0203056,-0.08906055,655,903,1,0,76
-6.363931,-1.2995636,808,903,1,0,65
-6.056174,0.7297836,142,904,1,0,73
-6.303935,-1.5043557,243,904,1,0,67
-6.64071,-0.99507344,398,904,1,0,64
-4.958773,0.6052426,549,904,1,0,85
6.1942177,7.034152,704,906,3,0,143
-4.023262,-0.326447,908,907,1,0,71
-5.019354,-0.81770295,757,908,1,0,73
11.134879,-1.7690154,167,915,2,0,143
10.429156,-3.7542632,322,915,2,0,144
11.273591,-3.5629108,269,916,2,0,143
10.36085,-3.812119,370,916,2,0,141
10.7362795,-0.35621122,65,917,2,0,159
11.025973,-1.3915125,114,917,2,0,140
10.969567,-4.0505137,216,917,2,0,128
8.561799,6.020171,578,918,0,0,161
11.206876,-1.7214651,629,918,2,0,156
7.6612844,5.631335,731,918,0,0,149
10.861873,-2.5469959,420,920,2,0,149
7.4145045,6.475797,472,920,0,0,177
7.524385,6.513292,525,920,0,0,165
6.619909,6.632092,679,920,3,0,157
11.219912,-1.8514302,783,920,2,0,148
8.581575,4.4319944,833,920,0,0,154
9.614371,1.3857335,936,921,2,0,148
8.229415,6.0333567,885,922,0,0,158
-3.6580508,-1.2283834,118,942,1,0,70
-4.3347383,-1.6228886,220,943,1,0,79
-6.3471174,-1.5948772,322,944,1,0,71
-6.5704966,-1.4858885,269,946,1,0,69
-3.6847966,0.29757476,934,946,1,0,78
-7.0729027,0.0075316406,168,947,1,0,85
-3.7594466,1.1020359,472,948,1,0,90
-4.5939093,1.2551035,523,948,1,0,79
5.967887,8.759769,575,948,3,0,219
-4.89428,-0.9413955,626,948,1,0,76
5.9035325,8.7284565,734,948,3,0,212
-5.8378086,0.6678352,782,948,1,0,80
